1278.7098301764	0.724238729	6.0
1421.4775676252	0.7715820886	6.8
1924.5950296921	0.7524939474	9.1
1647.4228445718	0.7649106705	7.8
1567.5579427826	0.7627816909	7.4
1712.6099709749	0.7610007503	8.1
1671.0340131179	0.7872109523	8.0
1284.9179974662	0.7423718494	6.1
2082.8665118093	0.7442741703	9.8
1869.4090753256	0.7591338534	8.9
2055.2762571557	0.8624859226	10.0
1920.5995670834	0.8196435549	9.3
2023.576108734	0.8228921714	9.8
1947.8835801326	0.825343648	9.4
2280.6595450845	0.7984807752	10.9
2322.3361051274	0.8168312634	11.2
2255.1214275186	0.8456094542	11.0
2108.7752612382	0.8647388939	10.3
2069.5728303298	0.8672118921	10.1
2193.9581014531	0.8607835027	10.7
1871.8292884816	0.8700912583	9.1
2067.1920145546	0.850764489	10.1
2388.9931956974	0.8649131299	11.6
2507.7144847465	0.86099669	12.2
2484.4686837777	0.8980477575	12.2
2369.292163055	0.9042574368	11.7
2031.0202094874	0.9488906267	10.1
2368.3578173081	0.9428270319	11.8
2360.0037822273	0.9542448273	11.8
2294.7799325991	0.9746220718	11.5
2469.5763413091	0.9386077509	12.3
2433.0400730611	0.9634710699	12.2
2068.0139450583	0.9521947407	10.3
2409.0098131325	0.978006206	12.1
2399.2146789708	1.0031089056	12.1
2307.3162077415	1.0230550248	11.6
2490.1995648075	1.0320073181	12.6
2131.3516922513	1.0467049414	10.8
2286.5544492213	1.0088492369	11.5
2454.6565400258	1.0160754782	12.4
2142.4648085885	1.0538997715	10.8
2303.5049614497	1.0125322706	11.6
2558.4505281743	1.0005758713	12.9
2276.2895092451	1.0028441787	11.5
2427.6714346283	0.9770815185	12.2
2509.4158243625	1.0001761034	12.7
2402.6062695219	1.0193327569	12.1
2183.6256665622	1.0474931293	11.0
2248.9219702902	0.964173658	11.2
2654.0941081368	0.9897741186	13.4
2584.9862239325	1.0163929767	13.0
2717.1092769418	1.0296153879	13.7
2401.8039607278	1.0436193884	12.1
2474.8832740959	1.0577674355	12.5
2386.469859612	1.0605187462	12.0
2068.8347680254	1.049209414	10.4
2137.8983573429	1.0010596235	10.8
2404.4164223498	0.978052088	12.1
2294.3212122489	0.9674303323	11.5
2393.3246482708	0.9772556593	12.0
2472.4292605986	0.9813284152	12.4
2452.1934421813	0.9872563293	12.3
2518.5411383542	1.0239168683	12.7
2157.8425658102	1.0352082988	10.9
2439.9386955928	1.0018881919	12.3
2451.7331154933	1.0088985675	12.4
2415.2603342996	1.0221949699	12.2
2447.6965000668	1.0215583511	12.4
2569.9985996435	1.0473751843	13.0
2200.8918049447	1.0358656331	11.1
2328.7651015546	1.0048627129	11.8
2459.68488708	1.009925186	12.4
2419.5569428161	1.0269523344	12.2
2473.0032914315	1.008591634	12.5
2506.6798746232	1.0134369206	12.7
2183.0301400997	1.00886095	11.0
2321.4905390446	0.9825161401	11.7
2544.5356927139	0.9982377967	12.8
2396.7480343856	1.0164306793	12.1
2399.661167936	1.0288847768	12.1
2475.8150230744	1.0152375005	12.5
2456.4662511368	1.0083341211	12.4
2417.6400476388	1.0183043475	12.2
2453.219332562	1.0016711154	12.4
2151.7681324007	1.0265350145	10.9
2361.6745546035	0.9581284432	11.8
2468.8426257659	0.9824337701	12.4
2621.9703474602	1.010615443	13.2
2294.9405117653	1.0294487131	11.6
2211.7587786695	0.9968535576	11.2
2375.7521645212	0.9993535301	12.0
2449.1692621305	1.000186038	12.4
2657.533694539	1.0057563292	13.4
2610.6483056528	1.0029974496	13.2
2242.1782013804	1.019274136	11.3
2035.4738196117	0.9097013973	10.0
2862.7685771107	0.953168481	14.3
2488.8505863804	0.9951188382	12.6
2333.6146197159	0.9631053878	11.7
2428.1070964051	0.9497936294	12.1
2524.3413157138	0.9398971021	12.6
2522.4207820275	0.9591835057	12.6
2540.5223513885	0.9728544188	12.7
2488.6438428295	0.9779510785	12.5
2536.6160205944	0.9823023938	12.7
2462.0693960634	0.9933482289	12.4
2554.1216887569	0.9827076987	12.8
2222.7947193377	0.9778985552	11.2
2283.8838030844	0.9696886155	11.4
2364.5676915152	0.9429815721	11.8
2402.0487040889	0.9649757742	12.0
2530.6567532503	0.9345785001	12.6
2529.7239245046	0.9457508269	12.6
2605.2176788468	0.9511441843	13.0
2467.2228910562	0.9575779787	12.3
2193.111349763	0.9567870616	11.0
2289.6353321546	0.9067170771	11.3
2793.5717741319	0.9229898943	13.8
2756.7589757946	0.9457917414	13.7
2630.6575086689	0.9779137888	13.2
2527.0635937267	1.004940919	12.8
2630.607605098	0.9957027979	13.3
2207.8586543077	1.017220011	11.1
2174.9332298818	0.953334187	10.8
2815.6751686179	0.9605853255	14.1
2501.4026078811	1.0064859207	12.6
2531.0420925974	1.0179150654	12.8
2525.021990272	1.0027635881	12.7
2522.4659428138	0.9899689243	12.7
2583.0591394483	1.0225248477	13.0
2399.1637781222	1.0164228773	12.1
2105.4342219145	1.0112389772	10.6
2560.3481076526	0.9646708864	12.8
2387.9688537907	0.960012525	11.9
2497.5264866939	0.9656666894	12.5
2388.2567988258	0.933321128	11.8
2701.8727259355	0.9389753236	13.4
2833.3346947759	0.9642699535	14.2
2438.4360037089	0.9889032504	12.3
2276.1127682637	0.9994210502	11.5
2479.3566844895	0.9677258067	12.4
2560.4412454831	0.9482574132	12.8
2547.3174846848	0.9497930859	12.7
2543.1793756843	0.9892153311	12.8
2640.7769511984	0.9825335275	13.3
2284.8803657588	0.9927395019	11.5
2468.9482052604	0.9547834551	12.3
2498.3978252892	0.9517425603	12.5
2769.9829122245	0.9697840357	13.9
2632.2206912467	0.9751636767	13.2
2649.6244830457	0.9665838591	13.3
2386.7173638077	0.988097936	12.0
2196.8546339294	0.963122066	11.0
2685.7958523997	0.952010412	13.4
2629.8734093309	0.962391381	13.1
2820.5734598105	0.9689426777	14.1
2022.1305773814	1.0006153519	10.2
2606.7988904073	0.928194411	12.9
2740.4279167398	0.959527552	13.7
2584.6097838202	0.9628304064	12.9
2498.7922153964	0.9542395117	12.5
2540.3106625838	0.9623301208	12.7
2155.4395749088	0.9510328489	10.7
2588.8829992858	0.9037142789	12.7
2702.4215640175	0.8909948152	13.3
2407.3664593668	0.9284470874	11.9
2717.7886297447	0.9235775658	13.4
2326.9639976165	0.9300632679	11.5
2511.0241495133	0.9065995493	12.4
2691.0922793811	0.9172289433	13.3
2604.6140203728	0.9061131498	12.9
2875.9825672503	0.9386743709	14.3
2220.1850462959	0.9671154891	11.1
2453.6460572505	0.9319762237	12.2
2380.5480808902	0.9209774124	11.8
2592.8983950893	0.9331643992	12.9
2546.6141645024	0.9452834793	12.7
2674.1051661817	0.9418928959	13.3
2664.6699277011	0.9415208818	13.3
2144.8406585961	0.9749134194	10.7
2467.82776197	0.9191112336	12.2
2721.0583473429	0.9197165151	13.5
2751.4572385267	0.9583872376	13.8
2689.2722581809	0.9684958131	13.5
2495.3604088736	0.9646882265	12.5
2686.0163056026	0.9513899635	13.4
2843.2950384072	0.9562069359	14.2
2707.9867881503	0.9735400538	13.6
2541.9473313573	0.9887399649	12.8
2151.2753944789	0.9923674054	10.8
2644.1189330327	0.9505798794	13.2
2693.9634139667	0.9435613701	13.4
2662.1468349891	0.9592442068	13.3
2529.524706045	0.9572554347	12.6
2679.9569458806	0.9645307972	13.4
2231.1265726634	0.9349560184	11.1
2672.9081289274	0.9603953027	13.4
2616.2156007972	0.9436212701	13.0
2355.3626190594	0.9266508907	11.7
2533.4597106098	0.9426550573	12.6
2566.6969223461	0.9427486615	12.8
2263.0945895921	0.9550328618	11.3
2487.0872710069	0.9003714108	12.2
2820.9453557173	0.9329674825	14.0
2640.8242207148	0.9206701662	13.1
2689.8529214524	0.926142165	13.3
2273.299316593	0.9468335909	11.3
2737.5082997811	0.9335170662	13.6
2607.9012816268	0.9386738965	13.0
2487.1010429951	0.9337362689	12.3
2629.0331528757	0.9478662761	13.1
2500.24536461	0.9256333281	12.4
2746.0273894408	0.918725809	13.6
1995.5242607741	0.9633226648	10.0
1560.7773628934	0.9354089476	7.8
1566.8494050685	0.879734685	7.7
1657.0048924864	0.8960297423	8.2
1570.9564568959	0.8863868899	7.7
1827.8998642332	0.8893032253	9.0
1562.4496628583	0.8934188341	7.7
1943.4429135338	0.8819361987	9.5
2222.3755871059	0.9011084339	10.9
1522.0847635987	0.9392492515	7.6
1413.917301684	0.9717486102	7.1
1139.9664815591	0.9517394465	5.7
1375.6872844524	0.9218951426	6.8
1337.0394842638	0.9355247494	6.6
1346.8339679493	0.9322511142	6.7
1410.4360112688	0.9474769605	7.0
1138.2626746156	0.9916990279	5.7
1107.9034728004	1.0075145494	5.6
822.4119440646	1.0394199322	4.2
1251.7285069859	1.0446555354	6.3
1484.1847352399	1.0443227002	7.5
1286.0253074338	1.0788531452	6.5
924.2255927965	1.0381719039	4.7
802.6921798105	1.0141711623	4.1
1889.4203287216	1.0198085177	9.5
1628.2934139065	1.042549225	8.2
1384.7624175112	1.0600482213	7.0
1165.6492783248	1.0518935697	5.9
1635.2597297985	1.0499377089	8.3
1074.9161336171	1.0620620163	5.4
1159.0557710186	1.1006228893	5.8
1135.5624372976	1.015778337	5.7
1530.1851655169	1.0429927705	7.7
1251.8860581267	1.0744682669	6.3
1456.9132201224	1.0548933338	7.4
1281.5606218885	1.1023715176	6.5
1268.9256266668	1.0415542827	6.4
1544.998279464	1.0698099028	7.8
1324.2584968784	1.0689142476	6.7
1298.739241684	1.1131526339	6.6
1381.684569157	1.0599220495	7.0
1318.2856066035	1.0497528235	6.7
1210.1762839091	1.0751559808	6.1
1398.5060026189	1.0237206694	7.1
1087.5711598499	0.9989869982	5.5
1385.4775509158	0.9578598932	6.9
1324.006229767	0.9771605992	6.6
1337.9543075897	1.0214442488	6.8
1106.4789258557	0.9481850584	5.5
1504.2365402035	0.9303387623	7.5
1112.5136015932	0.9516469847	5.5
1458.3952781307	0.9047486137	7.2
1388.0291073742	0.9078838314	6.9
1401.012678978	0.9085434793	6.9
1490.6906941092	0.9054741809	7.4
1333.2459267723	0.9363306109	6.6
1450.3154925217	0.910584054	7.2
998.8014137407	1.057800219	5.0
1276.4277372654	0.9536600191	6.4
1775.6118402806	0.9649689089	8.9
1406.9338483307	0.9975110937	7.1
1174.7666095498	1.0009954108	5.9
1402.8104198273	1.0116018671	7.1
1605.540143486	1.0057794546	8.1
1363.7958675462	1	6.9
1300.5392282366	1.0211320323	6.6
1085.7278253554	0.988676248	5.5
1265.6380776639	0.9783211347	6.4
1478.5882333637	0.955786043	7.4
1567.8299354303	0.927111935	7.8
1526.3254834773	0.9489745029	7.6
1410.0955900079	0.9694893645	7.1
1623.1000515398	0.9832268529	8.2
1302.9198374508	0.9811584051	6.5
1283.2032732975	0.951230674	6.4
1552.5757193221	0.9716059771	7.8
1417.0783001038	0.9658918066	7.1
1494.6126194137	0.9862417364	7.5
1391.1294602082	0.9624573816	7.0
1521.7722170479	0.9863541548	7.7
1435.4600981179	0.9517022736	7.2
1685.9672162709	0.9694280132	8.4
1373.5591382606	1.0460621789	6.9
1460.4366182789	0.964990205	7.3
1445.8501160215	0.9600579554	7.2
1705.6600224528	0.94567355	8.5
1599.5885935792	0.9569648698	8.0
1402.3590342654	0.9363910571	7.0
1766.6170957678	0.9426419921	8.8
1614.3812911851	0.9139191427	8.0
1531.1808004757	0.9043590516	7.5
1231.0879236786	0.9602501622	6.2
683.0130563875	0.7837927003	3.3
1969.3692658875	0.8190832973	9.5
1520.1704190095	0.8447341633	7.4
1696.1373619746	0.8977902419	8.4
2075.2776519437	0.8930769016	10.2
710.005483945	0.9138883411	3.5
1976.9651815816	0.8657854695	9.7
1617.4089136912	0.9309278992	8.0
1755.2293521022	0.9212741998	8.7
1653.7442147002	0.9304805445	8.2
1325.8223085134	0.9386366973	6.6
843.8112331587	0.9456830117	4.2
1012.3477963496	0.9750167299	5.1
463.0837183803	0.7837482725	2.2
802.3853628232	0.818446733	3.9
796.0001952562	0.7739024999	3.8
571.2132646005	0.7755171849	2.7
724.5016944484	0.7358102108	3.4
780.7176056309	0.710237021	3.7
839.3883302734	0.7320213843	4.0
806.4234801496	0.7346941685	3.8
761.8368404725	0.7455239622	3.6
789.4105013393	0.7387382064	3.7
767.2842147127	0.7461546517	3.6
607.807887645	0.77790976	2.9
597.5747719366	0.7406769961	2.8
719.4691665337	0.7280211366	3.4
741.0006278773	0.7417827141	3.5
676.9295262711	0.7618010478	3.2
609.7739766679	0.7919599016	2.9
519.2414433782	0.7782802509	2.5
614.0845286067	0.7855483247	2.9
512.3190694219	0.7758200305	2.4
550.2017552416	0.7783433023	2.6
565.0854924425	0.7862580095	2.7
582.7540927219	0.8104508197	2.8
429.6616831673	0.823749124	2.1
462.5326796529	0.8402333795	2.2
534.5430270957	0.8327368085	2.6
407.3545445644	0.870619304	2.0
414.8777921798	0.8554183321	2.0
415.7827862739	0.8575940663	2.0
400.9513102412	0.8454032956	1.9
378.4462863153	0.8667538743	1.8
366.1559534247	0.8452184092	1.8
414.2197882602	0.8289774483	2.0
412.9468657401	0.827983696	2.0
394.6110360264	0.8407409773	1.9
399.2404900211	0.8196452781	1.9
406.1722436149	0.8400835614	2.0
456.1730848553	0.8922895796	2.2
294.7961943775	0.864395835	1.4
327.1925895487	0.8436583822	1.6
392.8656486869	0.8502396225	1.9
405.2053294923	0.8453997833	2.0
433.1405464018	0.8378058921	2.1
373.7703946417	0.860194859	1.8
413.3152372775	0.8504865751	2.0
339.1477692482	0.8529323973	1.6
336.4245254955	0.8378233054	1.6
434.5724349233	0.858172243	2.1
400.6142415435	0.8582626031	2.0
294.6176977587	0.8484295058	1.4
359.406915172	0.8479850927	1.7
326.4574228209	0.8346871659	1.6
397.9879008358	0.8562496634	1.9
373.9227919009	0.8790645806	1.8
378.7792520018	0.8655169193	1.9
202.7006112012	0.8356816643	1.0
343.0918610941	0.8260333305	1.7
252.534437886	0.8494854009	1.2
385.4371319388	0.839851788	1.9
577.6026102892	0.8188437101	2.8
265.3629130925	0.8185833736	1.3
636.4018725834	0.7863506249	3.0
946.248817584	0.816617698	4.6
1567.9973839566	0.7815375635	7.5
704.4872674574	0.7922581618	3.4
561.2203458301	0.8195430297	2.7
544.8665429389	0.8265102708	2.6
549.4050125737	0.8084569575	2.6
706.3056612957	0.8346773213	3.4
657.7510184263	0.841465602	3.2
830.9262650588	0.89036534	4.1
592.616160797	0.8661930325	2.9
675.1963429561	0.8496210076	3.3
860.8570835449	0.783612298	4.1
959.3898911071	0.7678107934	4.6
881.3860027532	0.8161793077	4.3
594.5637327404	0.801711423	2.9
615.9119791697	0.8212845647	3.0
613.4574295799	0.8221612541	3.0
522.4393790964	0.8433972891	2.5
562.2000641756	0.8503833721	2.7
505.3321862776	0.8598782077	2.5
418.7368096796	0.8826268567	2.1
504.3850980658	0.8720415839	2.5
454.0461776806	0.8666253749	2.2
390.2185080441	0.8671425963	1.9
401.208000957	0.8457395525	2.0
404.7925417892	0.8591671012	2.0
435.2729536738	0.8393565231	2.1
399.9333016963	0.8316736509	1.9
487.5254573869	0.8540591002	2.4
333.729967647	0.8318908605	1.6
436.3225634316	0.833947647	2.1
463.2496576466	0.8365722148	2.2
319.6566705881	0.8267976348	1.5
586.326163149	0.826584928	2.8
373.093890848	0.8092729476	1.8
289.4448395276	0.8087388973	1.4
430.7531186339	0.7907902437	2.1
475.6242148088	0.8006657763	2.3
460.1409203836	0.824915333	2.2
486.2272790319	0.9030472869	2.4
200.5162855045	0.8386106482	1.0
269.0355716562	0.8155012837	1.3
330.5760932273	0.8027145023	1.6
372.1621508636	0.7880482779	1.8
439.3725518843	0.7855060358	2.1
442.8791810446	0.7830503047	2.1
444.6606628211	0.8035447827	2.1
407.6110328716	0.8223101034	2.0
359.8227355441	0.8197951539	1.7
339.8694599814	0.7976811578	1.6
419.5000386204	0.7956974664	2.0
385.2716095696	0.8051054436	1.9
435.025372368	0.8036663419	2.1
382.8833485739	0.844444792	1.9
299.5912709101	0.8109496238	1.4
330.7780201228	0.804184691	1.6
294.3896943239	0.7880870517	1.4
336.1668064724	0.7974774718	1.6
422.9108584479	0.8008724154	2.0
393.7617970761	0.7947206626	1.9
376.8580951869	0.8212691306	1.8
494.3106385056	0.8064694101	2.4
411.1294754509	0.836198525	2.0
309.4047205637	0.8323912137	1.5
358.8554382979	0.8431488805	1.7
401.5076677621	0.8183255069	1.9
286.4790384939	0.8256860738	1.4
306.1513431351	0.7966559719	1.5
358.4621110322	0.8015907099	1.7
446.9819888075	0.7872177984	2.1
345.4131584422	0.7786471132	1.6
442.9805412548	0.7867621265	2.1
403.3604814409	0.7879268024	1.9
506.7505895435	0.8431424993	2.5
461.5873058397	0.8061142776	2.2
331.7044042635	0.8111877395	1.6
583.6249127055	0.7637495345	2.8
739.8181363298	0.7652716502	3.5
388.8649950495	0.7043138418	1.8
781.1128757773	0.7023480067	3.7
958.1193596444	0.7261744607	4.5
853.5367810708	0.7337824235	4.0
877.526455828	0.7249394182	4.1
950.6127157969	0.7453534565	4.5
844.5810174151	0.7396200109	4.0
865.7284050615	0.7773475884	4.1
598.8230330818	0.7619958349	2.8
604.0757235737	0.7754820944	2.9
851.322131449	0.7886381439	4.1
778.7542374272	0.7965204048	3.7
783.1956529827	0.8046915834	3.8
776.8733408871	0.8107164109	3.7
606.9759777329	0.8246151871	2.9
732.5455467023	0.8222052042	3.5
847.0623648179	0.7868544331	4.1
867.8895955545	0.795346388	4.2
732.5655853519	0.8537880093	3.6
369.1197561961	0.791900688	1.8
533.1496533901	0.7648702488	2.5
391.2965529273	0.7371374504	1.8
468.5119664128	0.7229779866	2.2
499.70691424	0.7294843987	2.4
522.5028870836	0.7353223395	2.5
350.5219838143	0.7268507872	1.7
392.6177390149	0.7193332226	1.8
574.9645790249	0.7083551322	2.7
444.3580269735	0.7382645962	2.1
425.5264667522	0.7419798744	2.0
411.2453695385	0.748803356	1.9
387.3833728162	0.7548386833	1.8
391.4619278351	0.7585723574	1.9
341.2369393251	0.7470977897	1.6
432.3277912138	0.750303797	2.0
371.5524472209	0.7649794535	1.8
391.4922711365	0.7573368291	1.9
445.8419025371	0.7729936463	2.1
404.2203908481	0.7815932446	1.9
408.3481283926	0.7919934493	2.0
263.7496007966	0.8017071674	1.3
332.7623398459	0.8018882526	1.6
402.8764690183	0.7933825634	1.9
367.5316269097	0.7938922596	1.8
379.857977627	0.8084432744	1.8
349.7002710855	0.8107869641	1.7
459.6122156255	0.8094328194	2.2
396.2208402872	0.831485103	1.9
851.2207488322	0.7851175527	4.1
999.8857476741	0.8209528986	4.8
1053.7848045367	0.839926019	5.1
843.27163551	0.8320321647	4.1
879.3399856656	0.8127044175	4.2
959.2803573765	0.8228617922	4.6
959.9985703277	0.7870238487	4.6
994.748759643	0.7765954534	4.8
760.8638166791	0.7794439801	3.6
715.0748881268	0.7678710179	3.4
694.1445557885	0.776551753	3.3
804.1789644578	0.7584722106	3.8
932.9027736638	0.736385545	4.4
860.1710223091	0.7629957788	4.1
893.6078030109	0.8163921084	4.3
735.8365852271	0.7901042125	3.5
634.0938735661	0.8028400756	3.0
786.5951979735	0.8005223158	3.8
736.0588197351	0.8163270797	3.6
696.501691582	0.8316171911	3.4
602.5725963727	0.8194033567	2.9
